ID;CODCLIENTE;NRO DOCUMENTO;ESTADO
1025;1951;0136785;Cargado
1026;1951;0136863;Cargado
1027;1951;0145974;Cargado
1028;1951;0145982;Cargado
1029;1951;0146042;Cargado
1030;1951;0146043;Cargado
1031;1951;0146163;Cargado
1032;1951;0146273;Cargado
1033;1951;0146350;Cargado
1034;1951;0146407;Cargado
1035;1951;0146599;Cargado
1036;1951;0146600;Cargado
1037;1951;0146616;Cargado
1038;1951;0146617;Cargado
1039;1951;0146808;Cargado
1040;1951;0146829;Cargado
1041;1951;0149455;Cargado
1042;1951;0149512;Cargado
1043;1951;0149567;Cargado
1044;1951;0149618;Cargado
1045;1951;0149660;Cargado
1046;1951;0149767;Cargado
1047;1951;0149895;Cargado
1048;1951;0149909;Cargado
1049;1951;0149980;Cargado
1050;1954;0010166;Cargado
1051;1954;1954;Cargado
1052;1954;0147755;Cargado
1053;1954;0147815;Cargado
1054;1954;0152481;Cargado
1055;1954;0152485;Cargado
1056;1954;0152566;Cargado
1057;1954;0152586;Cargado
1058;1954;0152676;Cargado
1059;1954;0152701;Cargado
1060;1956;0092290;Cargado
1061;1956;0668300;Cargado
1062;1956;0671178;Cargado
1063;1956;0672115;Cargado
1064;1956;0672277;Cargado
1065;1956;0007216;Cargado
1066;1956;0067888;Cargado
1067;1956;0072731;Cargado
1068;1956;0077136;Cargado
1069;1956;0078719;Cargado
1070;1956;0087745;Cargado
1071;1966;0118113;Cargado
1072;1966;0129465;Cargado
1073;1966;0137069;Cargado
1074;1966;0137155;Cargado
1075;1966;0137209;Cargado
1076;1966;0137414;Cargado
1077;1966;0137822;Cargado
1078;1966;0151542;Cargado
1079;1966;0151587;Cargado
1080;1966;0151626;Cargado
1081;1966;0151758;Cargado
1082;1966;0063807;Cargado
1083;1966;0008825;Cargado
1084;1966;0114913;Cargado
1085;1966;0139795;Cargado
1086;1966;0139894;Cargado
1087;1966;0148998;Cargado
1088;1966;0149027;Cargado
1089;1966;0149148;Cargado
1090;1966;0149227;Cargado
1091;1966;0149261;Cargado
1092;1968;0072753;Cargado
1093;1968;0078592;Cargado
1094;1968;0099952;Cargado
1095;1968;0101927;Cargado
1096;1968;0008713;Cargado
1097;1968;0141007;Cargado
1098;1968;0141390;Cargado
1099;1968;0147506;Cargado
1100;1968;0147652;Cargado
1101;1968;0147816;Cargado
1102;1968;0152615;Cargado
1103;1968;0152787;Cargado
1104;1981;0145116;Cargado
1105;1981;0145835;Cargado
1106;1981;0150602;Cargado
1107;1982;0118429;Cargado
1108;1982;0118480;Cargado
1109;1982;0146044;Cargado
1110;1982;0146618;Cargado
1111;1982;0149769;Cargado
1112;1988;0076829;Cargado
1113;1988;0124923;Cargado
1114;1988;0131808;Cargado
1115;1988;0135440;Cargado
1116;1988;0135533;Cargado
1117;1988;0125098;Cargado
1118;1988;0141008;Cargado
1119;1988;0141067;Cargado
1120;1988;0141073;Cargado
1121;1988;0141391;Cargado
1122;1988;0147817;Cargado
1123;1988;1988;Cargado
1124;1988;3009;Cargado
1125;1988;30092016;Cargado
1126;1988;0152635;Cargado
1127;1988;0152702;Cargado
1128;2007;0131809;Cargado
1129;2007;0135534;Cargado
1130;2007;0141009;Cargado
1131;2007;0141439;Cargado
1132;2007;0147818;Cargado
1133;2007;141439;Cargado
1134;2007;0152703;Cargado
1135;2017;0067573;Cargado
1136;2017;0067531;Cargado
1137;2036;0067850;Cargado
1138;2036;0124925;Cargado
1139;2036;0128358;Cargado
1140;2036;0131810;Cargado
1141;2036;0135535;Cargado
1142;2040;0087247;Cargado
1143;2040;0140773;Cargado
1144;2040;0145789;Cargado
1145;2040;0148823;Cargado
1146;2040;0150978;Cargado
1147;2044;0067905;Cargado
1148;2044;0072707;Cargado
1149;2044;0072714;Cargado
1150;2044;0078384;Cargado
1151;2044;0124926;Cargado
1152;2044;0141392;Cargado
1153;2044;0147819;Cargado
1154;2044;0152470;Cargado
1155;2044;0152704;Cargado
1156;2058;0668434;Cargado
1157;2058;0672323;Cargado
1158;2058;0672481;Cargado
1159;2058;0007227;Cargado
1160;2058;0128595;Cargado
1161;2058;0135536;Cargado
1162;2058;0141012;Cargado
1163;2058;0141431;Cargado
1164;2058;0147763;Cargado
1165;2058;0147771;Cargado
1166;2058;0147820;Cargado
1167;2058;0152486;Cargado
1168;2058;0152527;Cargado
1169;2058;0152632;Cargado
1170;2058;0152769;Cargado
1171;2058;0152802;Cargado
1172;2058;0152803;Cargado
1173;2079;0135537;Cargado
1174;2079;0147757;Cargado
1175;2079;0147821;Cargado
1176;2079;0152705;Cargado
1177;2091;0053295;Cargado
1178;2091;0055257;Cargado
1179;2091;0059416;Cargado
1180;2091;0123900;Cargado
1181;2091;0149912;Cargado
1182;2091;0006547;Cargado
1183;2091;0006671;Cargado
1184;2091;0006867;Cargado
1185;2091;0075316;Cargado
1186;2091;0075388;Cargado
1187;2091;0075548;Cargado
1188;2091;0075691;Cargado
1189;2091;0089221;Cargado
1190;2091;0089391;Cargado
1191;2091;0089541;Cargado
1192;2091;0098966;Cargado
1193;2091;0099117;Cargado
1194;2091;0108895;Cargado
1195;2091;0108974;Cargado
1196;2091;0109092;Cargado
1197;2091;0666042;Cargado
1198;2091;0666449;Cargado
1199;2091;0670543;Cargado
1200;2091;0670768;Cargado
1201;2092;0007826;Cargado
1202;2096;0139914;Cargado
1203;2096;0139947;Cargado
1204;2096;0148973;Cargado
1205;2096;0149028;Cargado
1206;2096;0149084;Cargado
1207;2096;0149115;Cargado
1208;2096;0149161;Cargado
1209;2096;0149176;Cargado
1210;2096;0149228;Cargado
1211;2096;0149270;Cargado
1212;2098;0079201;Cargado
1213;2098;0007422;Cargado
1214;2098;0128407;Cargado
1215;2098;0141014;Cargado
1216;2098;0141440;Cargado
1217;2098;0147822;Cargado
1218;2098;0152706;Cargado
1219;2120;0116799;Cargado
1220;2120;0147548;Cargado
1221;2120;0147574;Cargado
1222;2120;0147700;Cargado
1223;2120;0147775;Cargado
1224;2120;0147892;Cargado
1225;2120;0152473;Cargado
1226;2120;0152567;Cargado
1227;2120;0152568;Cargado
1228;2120;0152616;Cargado
1229;2125;0084993;Cargado
1230;2125;0146721;Cargado
1231;2125;0146899;Cargado
1232;2125;0149664;Cargado
1233;2125;0149924;Cargado
1234;2149;0112966;Cargado
1235;2149;0133570;Cargado
1236;2149;0136706;Cargado
1237;2149;0136857;Cargado
1238;2149;0145983;Cargado
1239;2149;0146045;Cargado
1240;2149;0146434;Cargado
1241;2149;0146487;Cargado
1242;2149;0146619;Cargado
1243;2149;0146759;Cargado
1244;2149;0146830;Cargado
1245;2149;0146895;Cargado
1246;2149;0149597;Cargado
1247;2149;0149668;Cargado
1248;2149;0149918;Cargado
1249;2149;0149981;Cargado
1250;2150;0131815;Cargado
1251;2150;0135539;Cargado
1252;2150;0132106;Cargado
1253;2150;0135891;Cargado
1254;2150;0141015;Cargado
1255;2150;2150;Cargado
1256;2150;2150500;Cargado
1257;2150;0141118;Cargado
1258;2150;0141394;Cargado
1259;2150;0147653;Cargado
1260;2150;0147823;Cargado
1261;2150;0152598;Cargado
1262;2150;0152707;Cargado
1263;2187;0146046;Cargado
1264;2187;0146440;Cargado
1265;2187;0146488;Cargado
1266;2187;0146620;Cargado
1267;2187;0149669;Cargado
1268;2187;0149917;Cargado
1269;2272;0006584;Cargado
1270;2272;0108887;Cargado
1271;2272;0109085;Cargado
1272;2272;0115755;Cargado
1273;2272;0115965;Cargado
1274;2272;0129644;Cargado
1275;2272;0129797;Cargado
1276;2272;0129955;Cargado
1277;2272;0130123;Cargado
1278;2272;0143127;Cargado
1279;2272;0143289;Cargado
1280;2272;0143406;Cargado
1281;2341;0007390;Cargado
1282;2345;0146444;Cargado
1283;2345;0146794;Cargado
1284;2345;0149517;Cargado
1285;2345;0149536;Cargado
1286;2345;0149721;Cargado
1287;2345;3605626;Cargado
1288;2347;0146429;Cargado
1289;2347;0146621;Cargado
1290;2347;0149772;Cargado
1291;2358;0127806;Cargado
1292;2363;0082862;Cargado
1293;2363;0083449;Cargado
1294;2363;0091662;Cargado
1295;2363;0092758;Cargado
1296;2363;0092830;Cargado
1297;2363;0094211;Cargado
1298;2363;0094792;Cargado
1299;2397;0016193;Cargado
1300;2397;0668411;Cargado
1301;2419;0668279;Cargado
1302;2419;0671254;Cargado
1303;2419;0672328;Cargado
1304;2419;0067842;Cargado
1305;2419;0076866;Cargado
1306;2419;0077140;Cargado
1307;2419;0078729;Cargado
1308;2419;0087749;Cargado
1309;2419;0092293;Cargado
1310;2419;0093235;Cargado
1311;2419;0095516;Cargado
1312;2419;0095570;Cargado
1313;2419;0096361;Cargado
1314;2419;0101973;Cargado
1315;2419;0106546;Cargado
1316;2419;0106565;Cargado
1317;2419;0108622;Cargado
1318;2419;0116932;Cargado
1319;2419;0117085;Cargado
1320;2419;0120230;Cargado
1321;2419;0120517;Cargado
1322;2419;0141441;Cargado
1323;2419;0147824;Cargado
1324;2419;0152469;Cargado
1325;2419;0152708;Cargado
1326;2441;0067698;Cargado
1327;2441;0093552;Cargado
1328;2441;0108623;Cargado
1329;2441;0141442;Cargado
1330;2441;0147825;Cargado
1331;2441;0152709;Cargado
1332;2442;0095971;Cargado
1333;2442;0151784;Cargado
1334;2442;0100182;Cargado
1335;2442;0146558;Cargado
1336;2442;0146806;Cargado
1337;2442;0146807;Cargado
1338;2442;0149728;Cargado
1339;2452;0011233;Cargado
1340;2452;0017189;Cargado
1341;2452;0017573;Cargado
1342;2452;0017574;Cargado
1343;2452;0021480;Cargado
1344;2452;0052173;Cargado
1345;2452;0553724;Cargado
1346;2452;0592054;Cargado
1347;2452;0592128;Cargado
1348;2452;0631046;Cargado
1349;2452;0631047;Cargado
1350;2452;0631048;Cargado
1351;2452;0631049;Cargado
1352;2452;0631051;Cargado
1353;2452;0650084;Cargado
1354;2452;0652510;Cargado
1355;2452;0653289;Cargado
1356;2452;0653290;Cargado
1357;2452;0654582;Cargado
1358;2452;0654585;Cargado
1359;2452;0656920;Cargado
1360;2452;0019909;Cargado
1361;2452;0019910;Cargado
1362;2452;0019911;Cargado
1363;2452;0019912;Cargado
1364;2452;0019913;Cargado
1365;2452;0029270;Cargado
1366;2452;0029271;Cargado
1367;2452;0029575;Cargado
1368;2452;0030432;Cargado
1369;2452;0033773;Cargado
1370;2452;0034069;Cargado
1371;2452;0037001;Cargado
1372;2452;0038214;Cargado
1373;2452;0042139;Cargado
1374;2452;0047210;Cargado
1375;2452;0052677;Cargado
1376;2452;0052773;Cargado
1377;2452;0053726;Cargado
1378;2452;0054221;Cargado
1379;2452;0066182;Cargado
1380;2452;0096909;Cargado
1381;2452;0096910;Cargado
1382;2452;0096923;Cargado
1383;2452;0102914;Cargado
1384;2452;0123284;Cargado
1385;2452;0009906;Cargado
1386;2452;0123888;Cargado
1387;2452;0130460;Cargado
1388;2452;0149522;Cargado
1389;2452;0149727;Cargado
1390;2472;0066922-0070312;Cargado
1391;2472;0070190;Cargado
1392;2472;0054044;Cargado
1393;2472;0058163;Cargado
1394;2472;0084460;Cargado
1395;2472;0031405;Cargado
1396;2472;0037527;Cargado
1397;2472;0038749;Cargado
1398;2472;0042056;Cargado
1399;2472;0046528;Cargado
1400;2472;0046595;Cargado
1401;2472;0048290;Cargado
1402;2472;0048443;Cargado
1403;2472;0059201;Cargado
1404;2472;0059761;Cargado
1405;2472;0064227;Cargado
1406;2472;0084481;Cargado
1407;2472;0105865;Cargado
1408;2472;0113128;Cargado
1409;2472;0113129;Cargado
1410;2472;0118188;Cargado
1411;2472;0007194;Cargado
1412;2472;0007195;Cargado
1413;2472;0130382;Cargado
1414;2472;0133173;Cargado
1415;2472;0124599;Cargado
1416;2472;0136855;Cargado
1417;2472;0146164;Cargado
1418;2472;0146208;Cargado
1419;2472;0146248;Cargado
1420;2472;0146262;Cargado
1421;2472;0146286;Cargado
1422;2472;0146385;Cargado
1423;2472;0146424;Cargado
1424;2472;0146482;Cargado
1425;2472;0146563;Cargado
1426;2472;0146582;Cargado
1427;2472;0146738;Cargado
1428;2472;0146746;Cargado
1429;2472;0146750;Cargado
1430;2472;0146751;Cargado
1431;2472;0146791;Cargado
1432;2472;0146802;Cargado
1433;2472;0146819;Cargado
1434;2472;0146833;Cargado
1435;2472;0146892;Cargado
1436;2472;0146893;Cargado
1437;2472;0146930;Cargado
1438;2472;0149465;Cargado
1439;2472;0149563;Cargado
1440;2472;0149616;Cargado
1441;2472;0149650;Cargado
1442;2472;0149759;Cargado
1443;2472;0149936;Cargado
1444;2472;0149937;Cargado
1445;2472;0149966;Cargado
1446;2472;0149982;Cargado
1447;2472;0149983;Cargado
1448;2472;0149984;Cargado
1449;2472;0150037;Cargado
1450;2472;0150038;Cargado
1451;2472;0150039;Cargado
1452;2472;0150084;Cargado
1453;2472;247201;Cargado
1454;2472;0009038;Cargado
1455;2472;0009862;Cargado
1456;2472;0152976;Cargado
1457;2472;0153163;Cargado
1458;2472;0050534;Cargado
1459;2472;1799500;Cargado
1460;2472;0026270;Cargado
1461;2472;0026369;Cargado
1462;2472;0069209;Cargado
1463;2472;0099350;Cargado
1464;2472;0116277;Cargado
1465;2472;0414319;Cargado
1466;2472;0420144;Cargado
1467;2472;0551691;Cargado
1468;2472;0654015;Cargado
1469;2472;0012210;Cargado
1470;2472;0050039;Cargado
1471;2472;0050837;Cargado
1472;2472;0065453;Cargado
1473;2472;0065457;Cargado
1474;2472;0091132;Cargado
1475;2472;0099351;Cargado
1476;2472;0116428;Cargado
1477;2472;0014607;Cargado
1478;2472;0116599;Cargado
1479;2486;0118603;Cargado
1480;2486;0136300;Cargado
1481;2486;0136446;Cargado
1482;2486;0136539;Cargado
1483;2486;0146048;Cargado
1484;2486;0146166;Cargado
1485;2486;0146249;Cargado
1486;2486;0146391;Cargado
1487;2486;0146622;Cargado
1488;2486;0146834;Cargado
1489;2486;0146835;Cargado
1490;2486;0146900;Cargado
1491;2486;0149773;Cargado
1492;2486;0149985;Cargado
1493;2486;0149986;Cargado
1494;2486;0150040;Cargado
1495;2486;0150041;Cargado
1496;2494;0118604;Cargado
1497;2494;0136802;Cargado
1498;2494;0136803;Cargado
1499;2494;0136804;Cargado
1500;2494;0136805;Cargado
1501;2494;0136806;Cargado
1502;2494;0145984;Cargado
1503;2494;0145985;Cargado
1504;2494;0145986;Cargado
1505;2494;0145987;Cargado
1506;2494;0146049;Cargado
1507;2494;0146167;Cargado
1508;2494;0146168;Cargado
1509;2494;0146245;Cargado
1510;2494;0146326;Cargado
1511;2494;0146489;Cargado
1512;2494;0146490;Cargado
1513;2494;0146491;Cargado
1514;2494;0146492;Cargado
1515;2494;0146493;Cargado
1516;2494;0146494;Cargado
1517;2494;0146495;Cargado
1518;2494;0146623;Cargado
1519;2494;0146760;Cargado
1520;2494;0146761;Cargado
1521;2494;0146762;Cargado
1522;2494;0146763;Cargado
1523;2494;0146836;Cargado
1524;2494;0146901;Cargado
1525;2494;0146902;Cargado
1526;2494;0149500;Cargado
1527;2494;0149501;Cargado
1528;2494;0149670;Cargado
1529;2494;0149671;Cargado
1530;2494;0149672;Cargado
1531;2494;0149673;Cargado
1532;2494;0149774;Cargado
1533;2494;0149987;Cargado
1534;2494;0149988;Cargado
1535;2494;0149989;Cargado
1536;2494;0149990;Cargado
1537;2494;0149991;Cargado
1538;2494;0149992;Cargado
1539;2494;0150042;Cargado
1540;2494;0150081;Cargado
1541;2494;0150092;Cargado
1542;2500;0108496;Cargado
1543;2500;0116841;Cargado
1544;2500;0116870;Cargado
1545;2500;0116989;Cargado
1546;2500;0124721;Cargado
1547;2500;0007851;Cargado
1548;2500;0008717;Cargado
1549;2500;0131642;Cargado
1550;2500;0135787;Cargado
1551;2500;0147716;Cargado
1552;2500;0147898;Cargado
1553;2500;0152468;Cargado
1554;2500;0152589;Cargado
1555;2500;0152624;Cargado
1556;2500;0152625;Cargado
1557;2500;0152675;Cargado
1558;2500;0152688;Cargado
1559;2505;0112776;Cargado
1560;2505;0130171;Cargado
1561;2505;0130556;Cargado
1562;2505;0146624;Cargado
1563;2505;0146921;Cargado
1564;2505;0149919;Cargado
1565;2505;0108099;Cargado
1566;2505;0121928;Cargado
1567;2505;0122012;Cargado
1568;2505;0122095;Cargado
1569;2505;0122113;Cargado
1570;2505;0130788;Cargado
1571;2542;0131342;Cargado
1572;2542;0150827;Cargado
1573;2542;0150846;Cargado
1574;2542;0150982;Cargado
1575;2542;0656487;Cargado
1576;2542;0659910;Cargado
1577;2542;0661188;Cargado
1578;2542;0670679;Cargado
1579;2542;0670864;Cargado
1580;2542;0670865;Cargado
1581;2542;0670866;Cargado
1582;2542;0670867;Cargado
1583;2542;0661395;Cargado
1584;2723;0604795;Cargado
1585;2736;0149544;Cargado
1586;2882;0143150;Cargado
1587;2882;0143308;Cargado
1588;2882;0143438;Cargado
1589;2883;0136004;Cargado
1590;2883;0136918;Cargado
1591;2883;0146310;Cargado
1592;2883;0149590;Cargado
1593;2883;0144989;Cargado
1594;2883;0503868;Cargado
1595;2883;0557144;Cargado
1596;2883;0567371;Cargado
1597;2883;0670802;Cargado
1598;2883;0006652;Cargado
1599;2883;0075782;Cargado
1600;2883;0115996;Cargado
1601;2883;0129915;Cargado
1602;2883;0130007;Cargado
1603;2883;0143055;Cargado
1604;2883;0143071;Cargado
1605;2883;0143357;Cargado
1606;2883;0143379;Cargado
1607;2883;0143419;Cargado
1608;2884;0075593;Cargado
1609;2884;0108634;Cargado
1610;2884;0129749;Cargado
1611;2884;0143437;Cargado
1612;2885;0075494;Cargado
1613;2885;0666303;Cargado
1614;2885;0115990;Cargado
1615;2885;0129679;Cargado
1616;2885;0129979;Cargado
1617;2885;0142958;Cargado
1618;2885;0143154;Cargado
1619;2885;0143305;Cargado
1620;2885;0143433;Cargado
1621;2887;0017475;Cargado
1622;2887;0017476;Cargado
1623;2887;0020120;Cargado
1624;2887;0029535;Cargado
1625;2887;0029841;Cargado
1626;2887;0031569;Cargado
1627;2887;0032255;Cargado
1628;2887;0656536;Cargado
1629;2887;0656569;Cargado
1630;2887;0656620;Cargado
1631;2887;0016559;Cargado
1632;2887;0017593;Cargado
1633;2887;0019921;Cargado
1634;2887;0019922;Cargado
1635;2887;0019923;Cargado
1636;2887;0020121;Cargado
1637;2887;0029884;Cargado
1638;2887;0055631;Cargado
1639;2887;0055632;Cargado
1640;2887;0058463;Cargado
1641;2887;0064821;Cargado
1642;2887;0630077;Cargado
1643;2887;0663369;Cargado
1644;2887;0572935;Cargado
1645;2887;0656143;Cargado
1646;2887;0596771;Cargado
1647;2887;0596772;Cargado
1648;2889;0143126;Cargado
1649;2889;0143283;Cargado
1650;2889;0143413;Cargado
1651;2917;0149502;Cargado
1652;2927;0146347;Cargado
1653;2927;0146382;Cargado
1654;2927;0146452;Cargado
1655;2927;0146734;Cargado
1656;2927;0146942;Cargado
1657;2927;0149565;Cargado
1658;2927;0149657;Cargado
1659;2927;0149952;Cargado
1660;2938;0085692;Cargado
1661;2950;0591234;Cargado
1662;2950;0085706;Cargado
1663;2950;0085707;Cargado
1664;2950;0123506;Cargado
1665;2950;0123715;Cargado
1666;2950;0123771;Cargado
1667;2950;0124080;Cargado
1668;2950;0130322;Cargado
1669;2950;0133306;Cargado
1670;2950;0133474;Cargado
1671;2950;0133574;Cargado
1672;2950;0136303;Cargado
1673;2950;0136450;Cargado
1674;2950;0136468;Cargado
1675;2950;0136543;Cargado
1676;2950;0146170;Cargado
1677;2950;0146198;Cargado
1678;2950;0146218;Cargado
1679;2950;0146251;Cargado
1680;2950;0146626;Cargado
1681;2950;0146839;Cargado
1682;2950;0146840;Cargado
1683;2950;0146905;Cargado
1684;2950;0149776;Cargado
1685;2950;0149994;Cargado
1686;2950;0150045;Cargado
1687;2950;0150094;Cargado
1688;2950;0129653;Cargado
1689;2950;0129803;Cargado
1690;2950;0129952;Cargado
1691;2950;0130117;Cargado
1692;2950;0143133;Cargado
1693;2950;0143286;Cargado
1694;2950;0143420;Cargado
1695;2953;0136304;Cargado
1696;2953;0146052;Cargado
1697;2953;0146627;Cargado
1698;2953;0149777;Cargado
1699;2967;0117696;Cargado
1700;2967;0137733;Cargado
1701;2967;0137799;Cargado
1702;2967;0137840;Cargado
1703;2967;0151591;Cargado
1704;2967;0151592;Cargado
1705;2967;0151759;Cargado
1706;3041;0146554;Cargado
1707;3041;0146628;Cargado
1708;3041;0146629;Cargado
1709;3041;0149655;Cargado
1710;3041;0149674;Cargado
1711;3041;0149896;Cargado
1712;3062;0060146;Cargado
1713;3062;0060147;Cargado
1714;3062;0060282;Cargado
1715;3062;0060546;Cargado
1716;3062;0065731;Cargado
1717;3062;0065732;Cargado
1718;3062;0062033;Cargado
1719;3062;0062093;Cargado
1720;3062;0062094;Cargado
1721;3062;0062122;Cargado
1722;3062;0062243;Cargado
1723;3062;0062244;Cargado
1724;3062;0062552;Cargado
1725;3062;0049286;Cargado
1726;3062;0057363;Cargado
1727;3062;0057364;Cargado
1728;3062;0066587;Cargado
1729;3062;0066588;Cargado
1730;3062;0066875;Cargado
1731;3062;0066876;Cargado
1732;3062;0066877;Cargado
1733;3062;0066878;Cargado
1734;3062;0006607;Cargado
1735;3062;0009439;Cargado
1736;3062;0143380;Cargado
1737;3062;0143439;Cargado
1738;3062;0051993;Cargado
1739;3062;0051994;Cargado
1740;3062;0065488;Cargado
1741;3062;0065489;Cargado
1742;3062;0069046;Cargado
1743;3062;0069207;Cargado
1744;3062;0074361;Cargado
1745;3062;0109504;Cargado
1746;3062;0109505;Cargado
1747;3062;0120680;Cargado
1748;3129;0146373;Cargado
1749;3130;0009192;Cargado
1750;3130;0009630;Cargado
1751;3130;0130185;Cargado
1752;3130;0136427;Cargado
1753;3130;0136428;Cargado
1754;3130;0136429;Cargado
1755;3130;0136430;Cargado
1756;3130;0136891;Cargado
1757;3130;0136892;Cargado
1758;3130;0136893;Cargado
1759;3130;0136894;Cargado
1760;3130;0146304;Cargado
1761;3130;0146305;Cargado
1762;3130;0146306;Cargado
1763;3130;0146307;Cargado
1764;3130;0149525;Cargado
1765;3130;0149526;Cargado
1766;3130;0149527;Cargado
1767;3130;0149528;Cargado
1768;3130;0149529;Cargado
1769;3130;0149925;Cargado
1770;3130;0149931;Cargado
1771;3130;0149996;Cargado
1772;3130;0150046;Cargado
1773;3130;0150047;Cargado
1774;3130;0150070;Cargado
1775;3130;0150095;Cargado
1776;3130;0662061;Cargado
1777;3130;0670942;Cargado
1778;3130;0142954;Cargado
1779;3130;0143144;Cargado
1780;3130;0143297;Cargado
1781;3130;0143362;Cargado
1782;3130;0143428;Cargado
1783;3168;0136628;Cargado
1784;3168;0146592;Cargado
1785;3168;0146803;Cargado
1786;3168;0146844;Cargado
1787;3168;0146874;Cargado
1788;3168;0146907;Cargado
1789;3168;0149503;Cargado
1790;3168;0149518;Cargado
1791;3168;0149603;Cargado
